priority_rank,priority,api_player_key,api_player_id,api_name,gender,mapping_status,api_source_match_count,example_index,date,tournament,level,surface,round,result_side,opponent_key,opponent_name,opponent_mapped,score,api_event_key,source_file,candidate_action,candidate_count,top_candidates,search_query_hint
4,low_priority,women:api:102570,102570,G. Mais,women,unmapped,2,1,2026-05-28,W15 Monastir 15,itf,hard,W15 Monastir 15 - 1/8-finals,loser,women:api:38007,M. Oliver Sanchez,no,0 - 2,12131762,2026-05-28.json,no_candidate,1,,G. Mais M. Oliver Sanchez W15 Monastir 15 2026-05-28 0 - 2
4,low_priority,women:api:102570,102570,G. Mais,women,unmapped,2,2,2026-05-27,W15 Monastir 15,itf,hard,W15 Monastir 15 - 1/16-finals,winner,women:api:17,F. Dell'Edera,no,2 - 0,12131161,2026-05-27.json,no_candidate,1,,G. Mais F. Dell'Edera W15 Monastir 15 2026-05-27 2 - 0
4,low_priority,women:api:102790,102790,S. S. Challarapu R. V.,women,unmapped,1,1,2026-05-26,W15 Monastir 15,itf,hard,W15 Monastir 15 - 1/16-finals,loser,women:api:57058,A. Urso,no,2 - 1,12130847,2026-05-26.json,no_candidate,1,,S. S. Challarapu R. V. A. Urso W15 Monastir 15 2026-05-26 2 - 1
4,low_priority,women:api:1030,1030,V. Bokova,women,unmapped,1,1,2026-06-04,W15 Banja Luka,itf,clay,W15 Banja Luka - 1/16-finals,loser,women:api:67678,N. Kovacic,no,0 - 2,12133113,2026-06-04.json,no_candidate,1,,V. Bokova N. Kovacic W15 Banja Luka 2026-06-04 0 - 2
4,low_priority,women:api:103747,103747,H. Shabanpour,women,unmapped,1,1,2026-06-10,W15 Kayseri 4,itf,hard,W15 Kayseri 4 - 1/16-finals,loser,women:api:49392,U. Lekomtseva,no,2 - 0,12135342,2026-06-10.json,no_candidate,1,,H. Shabanpour U. Lekomtseva W15 Kayseri 4 2026-06-10 2 - 0
4,low_priority,women:api:103748,103748,V. Granichka,women,unmapped,1,1,2026-06-10,W15 Kayseri 4,itf,hard,W15 Kayseri 4 - 1/16-finals,loser,women:api:13030,A. N. Isaacs,no,0 - 2,12135347,2026-06-10.json,no_candidate,1,,V. Granichka A. N. Isaacs W15 Kayseri 4 2026-06-10 0 - 2
4,low_priority,women:api:103751,103751,J. A. Abendroth,women,unmapped,1,1,2026-06-10,W15 Merzig,itf,clay,W15 Merzig - 1/16-finals,loser,women:api:80301,T. Gadamauri,no,2 - 0,12135395,2026-06-10.json,no_candidate,1,,J. A. Abendroth T. Gadamauri W15 Merzig 2026-06-10 2 - 0
4,low_priority,women:api:103769,103769,N. Kha,women,unmapped,1,1,2026-06-10,"W15 Los Angeles, CA",itf,hard,"W15 Los Angeles, CA - 1/16-finals",loser,women:api:52269,K. Carnicella,no,2 - 0,12135550,2026-06-10.json,no_candidate,1,,"N. Kha K. Carnicella W15 Los Angeles, CA 2026-06-10 2 - 0"
4,low_priority,women:api:103774,103774,S. Holod,women,unmapped,1,1,2026-06-10,"W35 Decatur, IL",itf,hard,"W35 Decatur, IL - 1/16-finals",loser,women:api:67444,S. Llewellyn,no,0 - 2,12135556,2026-06-10.json,no_candidate,1,,"S. Holod S. Llewellyn W35 Decatur, IL 2026-06-10 0 - 2"
4,low_priority,women:api:10893,10893,Mushika Mio,women,unmapped,1,1,2026-06-10,W15 Tokyo,itf,hard,W15 Tokyo - 1/16-finals,loser,women:api:50791,K. Sawashiro,no,2 - 0,12135177,2026-06-10.json,no_candidate,1,,Mushika Mio K. Sawashiro W15 Tokyo 2026-06-10 2 - 0
4,low_priority,women:api:11584,11584,N. Sato,women,ambiguous,1,1,2026-06-09,W15 Tokyo,itf,hard,W15 Tokyo - 1/16-finals,loser,women:api:49582,K. Nishimura,no,2 - 0,12134624,2026-06-09.json,manual_review,2,women:sackmann:220997 | Naho Sato | score=0.975 | manual_review ; women:sackmann:260782 | Nanaka Sato | score=0.975 | candidate,N. Sato K. Nishimura W15 Tokyo 2026-06-09 2 - 0
4,low_priority,women:api:13071,13071,N. Kawagishi,women,ambiguous,1,1,2026-06-10,W15 Tokyo,itf,hard,W15 Tokyo - 1/16-finals,loser,women:api:62582,A. Das,no,2 - 0,12135176,2026-06-10.json,manual_review,2,women:sackmann:221771 | Nana Kawagishi | score=0.975 | manual_review ; women:sackmann:244078 | Nana Kawagishi | score=0.975 | candidate,N. Kawagishi A. Das W15 Tokyo 2026-06-10 2 - 0
4,low_priority,women:api:13538,13538,A. Chanta,women,ambiguous,3,1,2026-06-12,W100 Wuning (China),qualifying,hard,W100 Wuning - Quarter-finals,loser,women:api:1787,M. Hontama,no,0 - 2,12135828,2026-06-12.json,manual_review,2,women:sackmann:223005 | Anchisa Chanta | score=0.975 | manual_review ; women:sackmann:220598 | Aunchisa Chanta | score=0.975 | candidate,A. Chanta M. Hontama W100 Wuning (China) 2026-06-12 0 - 2
4,low_priority,women:api:13538,13538,A. Chanta,women,ambiguous,3,2,2026-06-11,W100 Wuning (China),itf,hard,W100 Wuning - 1/8-finals,winner,women:api:1023,Y. Y. Yang,no,0 - 2,12135612,2026-06-11.json,manual_review,2,women:sackmann:223005 | Anchisa Chanta | score=0.975 | manual_review ; women:sackmann:220598 | Aunchisa Chanta | score=0.975 | candidate,A. Chanta Y. Y. Yang W100 Wuning (China) 2026-06-11 0 - 2
4,low_priority,women:api:13538,13538,A. Chanta,women,ambiguous,3,3,2026-06-10,W100 Wuning (China),itf,hard,W100 Wuning - 1/16-finals,winner,women:api:54661,S. Ye,no,0 - 2,12135172,2026-06-10.json,manual_review,2,women:sackmann:223005 | Anchisa Chanta | score=0.975 | manual_review ; women:sackmann:220598 | Aunchisa Chanta | score=0.975 | candidate,A. Chanta S. Ye W100 Wuning (China) 2026-06-10 0 - 2
4,low_priority,women:api:1362,1362,C. Wu Ho,women,unmapped,1,1,2026-05-27,W15 Fukui,itf,hard,W15 Fukui - 1/16-finals,loser,women:api:76009,S. Noguchi,no,2 - 1,12131085,2026-05-27.json,no_candidate,1,,C. Wu Ho S. Noguchi W15 Fukui 2026-05-27 2 - 1
4,low_priority,women:api:13865,13865,L. Alhussein,women,unmapped,2,1,2026-06-11,W50 Hurghada (Egypt),itf,grass,W50 Hurghada - 1/8-finals,loser,women:api:49617,S. Milanese,no,2 - 1,12135635,2026-06-11.json,no_candidate,1,,L. Alhussein S. Milanese W50 Hurghada (Egypt) 2026-06-11 2 - 1
4,low_priority,women:api:13865,13865,L. Alhussein,women,unmapped,2,2,2026-06-10,W50 Hurghada (Egypt),itf,grass,W50 Hurghada - 1/16-finals,winner,women:api:50217,A. Bista,no,0 - 2,12134960,2026-06-10.json,no_candidate,1,,L. Alhussein A. Bista W50 Hurghada (Egypt) 2026-06-10 0 - 2
4,low_priority,women:api:13987,13987,A. Sobolieva,women,unmapped,2,1,2026-06-11,W75 Ceska Lipa,itf,clay,W75 Ceska Lipa - 1/16-finals,winner,women:api:30860,J. Pastikova,no,2 - 0,12134709,2026-06-11.json,no_candidate,1,,A. Sobolieva J. Pastikova W75 Ceska Lipa 2026-06-11 2 - 0
4,low_priority,women:api:13987,13987,A. Sobolieva,women,unmapped,2,2,2026-06-11,W75 Ceska Lipa,itf,clay,W75 Ceska Lipa - 1/8-finals,loser,women:api:14150,J. Avdeeva,no,2 - 0,12135819,2026-06-11.json,no_candidate,1,,A. Sobolieva J. Avdeeva W75 Ceska Lipa 2026-06-11 2 - 0
4,low_priority,women:api:1415,1415,M. Herazo Gonzalez,women,ambiguous,4,1,2026-06-11,W35 Cuiaba,itf,clay,W35 Cuiaba - 1/8-finals,loser,women:api:11487,M. E. Reasco Gonzalez,no,0 - 2,12135795,2026-06-11.json,manual_review,3,women:sackmann:211864 | Maria Fernanda Herazo Gonzalez | score=0.975 | manual_review ; women:sackmann:221242 | Mell Elizabeth Reasco Gonzalez | score=0.975 | candidate ; women:sackmann:258523 | Mayra Arce Gonzalez | score=0.975 | candidate,M. Herazo Gonzalez M. E. Reasco Gonzalez W35 Cuiaba 2026-06-11 0 - 2
4,low_priority,women:api:1415,1415,M. Herazo Gonzalez,women,ambiguous,4,2,2026-06-10,W35 Cuiaba,itf,clay,W35 Cuiaba - 1/16-finals,winner,women:api:22529,C. Romero,no,2 - 0,12135040,2026-06-10.json,manual_review,3,women:sackmann:211864 | Maria Fernanda Herazo Gonzalez | score=0.975 | manual_review ; women:sackmann:221242 | Mell Elizabeth Reasco Gonzalez | score=0.975 | candidate ; women:sackmann:258523 | Mayra Arce Gonzalez | score=0.975 | candidate,M. Herazo Gonzalez C. Romero W35 Cuiaba 2026-06-10 2 - 0
4,low_priority,women:api:1415,1415,M. Herazo Gonzalez,women,ambiguous,4,3,2026-06-04,W15 Brasilia (Brazil),itf,hard,W15 Brasilia - 1/8-finals,loser,women:api:61631,F. Mattioli,no,2 - 0,12133732,2026-06-04.json,manual_review,3,women:sackmann:211864 | Maria Fernanda Herazo Gonzalez | score=0.975 | manual_review ; women:sackmann:221242 | Mell Elizabeth Reasco Gonzalez | score=0.975 | candidate ; women:sackmann:258523 | Mayra Arce Gonzalez | score=0.975 | candidate,M. Herazo Gonzalez F. Mattioli W15 Brasilia (Brazil) 2026-06-04 2 - 0
4,low_priority,women:api:142,142,G. Maristany,women,unmapped,4,1,2026-05-30,W75 Zaragoza (Spain),itf,clay,W75 Zaragoza - Semi-finals,loser,women:api:21178,J. Ruggeri,no,2 - 0,12132118,2026-05-30.json,no_candidate,1,,G. Maristany J. Ruggeri W75 Zaragoza (Spain) 2026-05-30 2 - 0
4,low_priority,women:api:142,142,G. Maristany,women,unmapped,4,2,2026-05-29,W75 Zaragoza (Spain),qualifying,clay,W75 Zaragoza - Quarter-finals,winner,women:api:209,E. Mandlik,no,2 - 0,12131944,2026-05-29.json,no_candidate,1,,G. Maristany E. Mandlik W75 Zaragoza (Spain) 2026-05-29 2 - 0
4,low_priority,women:api:142,142,G. Maristany,women,unmapped,4,3,2026-05-28,W75 Zaragoza (Spain),itf,clay,W75 Zaragoza - 1/8-finals,winner,women:api:22522,A. Teixido Garcia,no,2 - 0,12131605,2026-05-28.json,no_candidate,1,,G. Maristany A. Teixido Garcia W75 Zaragoza (Spain) 2026-05-28 2 - 0
4,low_priority,women:api:15341,15341,A. Stevens,women,ambiguous,1,1,2026-06-10,W35 San Gregorio 3 (Italy),itf,clay,W35 San Gregorio 3 - 1/16-finals,loser,women:api:80157,B. Zeltina,no,2 - 0,12134958,2026-06-10.json,manual_review,2,women:sackmann:264278 | Alice Stevens | score=0.975 | manual_review ; women:sackmann:265599 | Alfee Stevens | score=0.975 | candidate,A. Stevens B. Zeltina W35 San Gregorio 3 (Italy) 2026-06-10 2 - 0
4,low_priority,women:api:2024,2024,Mat. Mariani,women,ambiguous,1,1,2026-05-27,W15 Monastir 15,itf,hard,W15 Monastir 15 - 1/16-finals,loser,women:api:5707,K. Popovic,no,2 - 0,12131159,2026-05-27.json,manual_review,2,women:sackmann:220343 | Matilde Mariani | score=0.975 | manual_review ; women:sackmann:264972 | Marta Mariani | score=0.975 | candidate,Mat. Mariani K. Popovic W15 Monastir 15 2026-05-27 2 - 0
4,low_priority,women:api:205,205,S. Park,women,ambiguous,1,1,2026-06-10,W100 Wuning (China),itf,hard,W100 Wuning - 1/16-finals,loser,women:api:22722,Z. Li,no,2 - 0,12135166,2026-06-10.json,manual_review,4,women:sackmann:216213 | Sohyun Park | score=0.975 | manual_review ; women:sackmann:220667 | Subin Park | score=0.975 | candidate ; women:sackmann:221268 | Seo Yeon Park | score=0.975 | candidate ; women:sackmann:267421 | Yeseo Park | score=0.7 | candidate,S. Park Z. Li W100 Wuning (China) 2026-06-10 2 - 0
4,low_priority,women:api:20694,20694,A. Brune,women,unmapped,3,1,2026-06-04,W15 Ontinyent (Spain),itf,clay,W15 Ontinyent - 1/8-finals,loser,women:api:18071,Ma. Garcia Cid,no,1 - 2,12133615,2026-06-04.json,no_candidate,1,,A. Brune Ma. Garcia Cid W15 Ontinyent (Spain) 2026-06-04 1 - 2
4,low_priority,women:api:20694,20694,A. Brune,women,unmapped,3,2,2026-06-03,W15 Ontinyent (Spain),itf,clay,W15 Ontinyent - 1/16-finals,winner,women:api:94284,S. Caliman,no,1 - 2,12133259,2026-06-03.json,no_candidate,1,,A. Brune S. Caliman W15 Ontinyent (Spain) 2026-06-03 1 - 2
4,low_priority,women:api:20694,20694,A. Brune,women,unmapped,3,3,2026-05-27,W15 Oliva (Spain),itf,clay,W15 Oliva - 1/16-finals,loser,women:api:69067,M. Maquet,no,1 - 2,12131291,2026-05-27.json,no_candidate,1,,A. Brune M. Maquet W15 Oliva (Spain) 2026-05-27 1 - 2
4,low_priority,women:api:2115,2115,G. Parentini,women,unmapped,2,1,2026-06-04,W15 Focsani,itf,clay,W15 Focsani - 1/16-finals,loser,women:api:52647,D. Yesypchuk,no,1 - 2,12133549,2026-06-04.json,no_candidate,1,,G. Parentini D. Yesypchuk W15 Focsani 2026-06-04 1 - 2
4,low_priority,women:api:2115,2115,G. Parentini,women,unmapped,2,2,2026-05-27,W15 Tsaghkadzor 2,itf,clay,W15 Tsaghkadzor 2 - 1/16-finals,loser,women:api:87011,A. Danilova,no,2 - 1,12131176,2026-05-27.json,no_candidate,1,,G. Parentini A. Danilova W15 Tsaghkadzor 2 2026-05-27 2 - 1
4,low_priority,women:api:2120,2120,J. Konishi Silva,women,ambiguous,4,1,2026-06-11,W35 Cuiaba,itf,clay,W35 Cuiaba - 1/8-finals,loser,women:api:6,N. Zeballos,no,0 - 2,12135783,2026-06-11.json,manual_review,2,women:sackmann:220578 | Julia Konishi Camargo Silva | score=0.975 | manual_review ; women:sackmann:214771 | Johanna Silva | score=0.975 | candidate,J. Konishi Silva N. Zeballos W35 Cuiaba 2026-06-11 0 - 2
4,low_priority,women:api:2120,2120,J. Konishi Silva,women,ambiguous,4,2,2026-06-09,W35 Cuiaba,itf,clay,W35 Cuiaba - 1/16-finals,winner,women:api:53436,J. M. Gonzalez Daniele,no,0 - 2,12135042,2026-06-09.json,manual_review,2,women:sackmann:220578 | Julia Konishi Camargo Silva | score=0.975 | manual_review ; women:sackmann:214771 | Johanna Silva | score=0.975 | candidate,J. Konishi Silva J. M. Gonzalez Daniele W35 Cuiaba 2026-06-09 0 - 2
4,low_priority,women:api:2120,2120,J. Konishi Silva,women,ambiguous,4,3,2026-06-04,W15 Brasilia (Brazil),itf,hard,W15 Brasilia - 1/8-finals,loser,women:api:92934,M. E. Carbone,no,2 - 0,12133729,2026-06-04.json,manual_review,2,women:sackmann:220578 | Julia Konishi Camargo Silva | score=0.975 | manual_review ; women:sackmann:214771 | Johanna Silva | score=0.975 | candidate,J. Konishi Silva M. E. Carbone W15 Brasilia (Brazil) 2026-06-04 2 - 0
4,low_priority,women:api:22317,22317,X. T. Wang,women,ambiguous,3,1,2026-05-30,"W35 Wichita, KS",qualifying,hard,"W35 Wichita, KS - Quarter-finals",loser,women:api:19002,Y. Dmitrichenko,no,0 - 2,12132135,2026-05-30.json,manual_review,5,women:sackmann:216133 | Xin Yu Wang | score=0.975 | manual_review ; women:sackmann:216016 | Xiyu Wang | score=0.975 | candidate ; women:sackmann:252491 | Xin Tong Wang | score=0.975 | candidate ; women:sackmann:270213 | Xiaotong Wang | score=0.975 | candidate ; women:sackmann:264050 | Xinyi Wang | score=0.975 | candidate,"X. T. Wang Y. Dmitrichenko W35 Wichita, KS 2026-05-30 0 - 2"
4,low_priority,women:api:22317,22317,X. T. Wang,women,ambiguous,3,2,2026-05-30,"W35 Wichita, KS",itf,hard,"W35 Wichita, KS - 1/8-finals",winner,women:api:58204,A. Penickova,no,2 - 0,12131678,2026-05-30.json,manual_review,5,women:sackmann:216133 | Xin Yu Wang | score=0.975 | manual_review ; women:sackmann:216016 | Xiyu Wang | score=0.975 | candidate ; women:sackmann:252491 | Xin Tong Wang | score=0.975 | candidate ; women:sackmann:270213 | Xiaotong Wang | score=0.975 | candidate ; women:sackmann:264050 | Xinyi Wang | score=0.975 | candidate,"X. T. Wang A. Penickova W35 Wichita, KS 2026-05-30 2 - 0"
4,low_priority,women:api:22317,22317,X. T. Wang,women,ambiguous,3,3,2026-05-27,"W35 Wichita, KS",itf,hard,"W35 Wichita, KS - 1/16-finals",winner,women:api:40166,C. Ansari,no,0 - 2,12130993,2026-05-27.json,manual_review,5,women:sackmann:216133 | Xin Yu Wang | score=0.975 | manual_review ; women:sackmann:216016 | Xiyu Wang | score=0.975 | candidate ; women:sackmann:252491 | Xin Tong Wang | score=0.975 | candidate ; women:sackmann:270213 | Xiaotong Wang | score=0.975 | candidate ; women:sackmann:264050 | Xinyi Wang | score=0.975 | candidate,"X. T. Wang C. Ansari W35 Wichita, KS 2026-05-27 0 - 2"
4,low_priority,women:api:2263,2263,M. Wang,women,ambiguous,1,1,2026-05-26,W35 Wuning 2 (China),itf,hard,W35 Wuning 2 - 1/16-finals,loser,women:api:7561,M. Ozeki,no,1 - 2,12130631,2026-05-26.json,manual_review,2,women:sackmann:216062 | Meiling Wang | score=0.975 | manual_review ; women:sackmann:267505 | Meixi Wang | score=0.975 | candidate,M. Wang M. Ozeki W35 Wuning 2 (China) 2026-05-26 1 - 2
4,low_priority,women:api:23806,23806,M. L. Oliveira,women,ambiguous,3,1,2026-06-09,W35 Cuiaba,itf,clay,W35 Cuiaba - 1/16-finals,loser,women:api:1053,M. C. Torres Murcia,no,0 - 2,12135203,2026-06-09.json,manual_review,3,women:sackmann:254739 | Maria Luisa Oliveira | score=0.975 | manual_review ; women:sackmann:265678 | Maria Ines Santos Oliveira | score=0.975 | candidate ; women:sackmann:223389 | Emily De Oliveira | score=0.706207 | candidate,M. L. Oliveira M. C. Torres Murcia W35 Cuiaba 2026-06-09 0 - 2
4,low_priority,women:api:23806,23806,M. L. Oliveira,women,ambiguous,3,2,2026-06-04,W15 Brasilia (Brazil),itf,hard,W15 Brasilia - 1/8-finals,loser,women:api:52392,L. Fullana,no,0 - 2,12133734,2026-06-04.json,manual_review,3,women:sackmann:254739 | Maria Luisa Oliveira | score=0.975 | manual_review ; women:sackmann:265678 | Maria Ines Santos Oliveira | score=0.975 | candidate ; women:sackmann:223389 | Emily De Oliveira | score=0.706207 | candidate,M. L. Oliveira L. Fullana W15 Brasilia (Brazil) 2026-06-04 0 - 2
4,low_priority,women:api:23806,23806,M. L. Oliveira,women,ambiguous,3,3,2026-06-02,W15 Brasilia (Brazil),itf,hard,W15 Brasilia - 1/16-finals,winner,women:api:1019,S. Da Cruz Mendonca,no,0 - 2,12132956,2026-06-02.json,manual_review,3,women:sackmann:254739 | Maria Luisa Oliveira | score=0.975 | manual_review ; women:sackmann:265678 | Maria Ines Santos Oliveira | score=0.975 | candidate ; women:sackmann:223389 | Emily De Oliveira | score=0.706207 | candidate,M. L. Oliveira S. Da Cruz Mendonca W15 Brasilia (Brazil) 2026-06-02 0 - 2
4,low_priority,women:api:24284,24284,J. Dourado Zimermman,women,unmapped,2,1,2026-06-10,W35 Cuiaba,itf,clay,W35 Cuiaba - 1/16-finals,loser,women:api:78136,M. Souza,no,0 - 2,12135350,2026-06-10.json,no_candidate,1,,J. Dourado Zimermman M. Souza W35 Cuiaba 2026-06-10 0 - 2
4,low_priority,women:api:24284,24284,J. Dourado Zimermman,women,unmapped,2,2,2026-06-02,W15 Brasilia (Brazil),itf,hard,W15 Brasilia - 1/16-finals,loser,women:api:57688,L. Garcia Vidal,no,2 - 0,12132953,2026-06-02.json,no_candidate,1,,J. Dourado Zimermman L. Garcia Vidal W15 Brasilia (Brazil) 2026-06-02 2 - 0
4,low_priority,women:api:2566,2566,C. Wong Hong Yi,women,unmapped,1,1,2026-06-03,W50 Wuning,itf,hard,W50 Wuning - 1/16-finals,loser,women:api:46,X. Yao,no,1 - 2,12132655,2026-06-03.json,no_candidate,1,,C. Wong Hong Yi X. Yao W50 Wuning 2026-06-03 1 - 2
4,low_priority,women:api:2576,2576,A. Kucmova,women,unmapped,1,1,2026-06-09,W75 Ceska Lipa,itf,clay,W75 Ceska Lipa - 1/16-finals,loser,women:api:162,C. W. Hennemann,no,0 - 0,12134696,2026-06-09.json,no_candidate,1,,A. Kucmova C. W. Hennemann W75 Ceska Lipa 2026-06-09 0 - 0
4,low_priority,women:api:2578,2578,T. Wuerth,women,unmapped,1,1,2026-05-27,W35 Bol 2,itf,clay,W35 Bol 2 - 1/16-finals,loser,women:api:37979,E. Korokozidi,no,0 - 2,12131318,2026-05-27.json,no_candidate,1,,T. Wuerth E. Korokozidi W35 Bol 2 2026-05-27 0 - 2
4,low_priority,women:api:26931,26931,E. Lee,women,ambiguous,2,1,2026-06-09,W100 Wuning (China),itf,hard,W100 Wuning - 1/16-finals,loser,women:api:98,M. Yamaguchi,no,2 - 1,12134616,2026-06-09.json,manual_review,5,women:sackmann:215501 | Eunhye Lee | score=0.975 | manual_review ; women:sackmann:221269 | Eunji Lee | score=0.975 | candidate ; women:sackmann:222546 | Eun Ji Lee | score=0.975 | candidate ; women:sackmann:260127 | Eun Bi Lee | score=0.975 | candidate ; women:sackmann:270183 | Erin Lee | score=0.975 | candidate,E. Lee M. Yamaguchi W100 Wuning (China) 2026-06-09 2 - 1
4,low_priority,women:api:26931,26931,E. Lee,women,ambiguous,2,2,2026-06-02,W50 Wuning,itf,hard,W50 Wuning - 1/16-finals,loser,women:api:73,R. Saigo,no,2 - 0,12132626,2026-06-02.json,manual_review,5,women:sackmann:215501 | Eunhye Lee | score=0.975 | manual_review ; women:sackmann:221269 | Eunji Lee | score=0.975 | candidate ; women:sackmann:222546 | Eun Ji Lee | score=0.975 | candidate ; women:sackmann:260127 | Eun Bi Lee | score=0.975 | candidate ; women:sackmann:270183 | Erin Lee | score=0.975 | candidate,E. Lee R. Saigo W50 Wuning 2026-06-02 2 - 0
4,low_priority,women:api:32283,32283,S. H. Jang,women,ambiguous,1,1,2026-06-10,W15 Monastir 17,itf,hard,W15 Monastir 17 - 1/16-finals,loser,women:api:56782,S. Avataneo,no,2 - 1,12135405,2026-06-10.json,manual_review,3,women:sackmann:204294 | Su Jeong Jang | score=0.975 | manual_review ; women:sackmann:260122 | Soo Ha Jang | score=0.975 | candidate ; women:sackmann:260194 | Seo Hyeon Jang | score=0.975 | candidate,S. H. Jang S. Avataneo W15 Monastir 17 2026-06-10 2 - 1
4,low_priority,women:api:32808,32808,G. Jang,women,ambiguous,2,1,2026-06-11,W15 Tokyo,itf,hard,W15 Tokyo - 1/8-finals,loser,women:api:53278,N. Yoshimoto,no,1 - 2,12135619,2026-06-11.json,manual_review,2,women:sackmann:260638 | Gaeul Jang | score=0.975 | manual_review ; women:sackmann:239428 | Gio Jang | score=0.975 | candidate,G. Jang N. Yoshimoto W15 Tokyo 2026-06-11 1 - 2
4,low_priority,women:api:32808,32808,G. Jang,women,ambiguous,2,2,2026-06-09,W15 Tokyo,itf,hard,W15 Tokyo - 1/16-finals,winner,women:api:2602,N. Hanatani,no,0 - 2,12134617,2026-06-09.json,manual_review,2,women:sackmann:260638 | Gaeul Jang | score=0.975 | manual_review ; women:sackmann:239428 | Gio Jang | score=0.975 | candidate,G. Jang N. Hanatani W15 Tokyo 2026-06-09 0 - 2
4,low_priority,women:api:33851,33851,Cam. Markus,women,ambiguous,2,1,2026-06-11,W35 Cuiaba,itf,clay,W35 Cuiaba - 1/16-finals,loser,women:api:11487,M. E. Reasco Gonzalez,no,0 - 2,12135352,2026-06-11.json,manual_review,2,women:sackmann:236967 | Carla Markus | score=0.975 | manual_review ; women:sackmann:270194 | Camila Markus | score=0.975 | candidate,Cam. Markus M. E. Reasco Gonzalez W35 Cuiaba 2026-06-11 0 - 2
4,low_priority,women:api:33851,33851,Cam. Markus,women,ambiguous,2,2,2026-06-03,W15 Brasilia (Brazil),itf,hard,W15 Brasilia - 1/16-finals,loser,women:api:61631,F. Mattioli,no,2 - 0,12133377,2026-06-03.json,manual_review,2,women:sackmann:236967 | Carla Markus | score=0.975 | manual_review ; women:sackmann:270194 | Camila Markus | score=0.975 | candidate,Cam. Markus F. Mattioli W15 Brasilia (Brazil) 2026-06-03 2 - 0
4,low_priority,women:api:37163,37163,V. N. Sarganella,women,unmapped,1,1,2026-06-03,W15 Ontinyent (Spain),itf,clay,W15 Ontinyent - 1/16-finals,loser,women:api:35765,E. Molla Pons,no,0 - 2,12133260,2026-06-03.json,no_candidate,1,,V. N. Sarganella E. Molla Pons W15 Ontinyent (Spain) 2026-06-03 0 - 2
4,low_priority,women:api:37889,37889,Mushika Mao,women,unmapped,4,1,2026-06-12,W15 Tokyo,qualifying,hard,W15 Tokyo - Quarter-finals,loser,women:api:49582,K. Nishimura,no,2 - 1,12136092,2026-06-12.json,no_candidate,1,,Mushika Mao K. Nishimura W15 Tokyo 2026-06-12 2 - 1
4,low_priority,women:api:37889,37889,Mushika Mao,women,unmapped,4,2,2026-06-11,W15 Tokyo,itf,hard,W15 Tokyo - 1/8-finals,winner,women:api:50791,K. Sawashiro,no,2 - 1,12135618,2026-06-11.json,no_candidate,1,,Mushika Mao K. Sawashiro W15 Tokyo 2026-06-11 2 - 1
4,low_priority,women:api:37889,37889,Mushika Mao,women,unmapped,4,3,2026-06-10,W15 Tokyo,itf,hard,W15 Tokyo - 1/16-finals,winner,women:api:73854,S. Tsujioka,no,2 - 0,12135179,2026-06-10.json,no_candidate,1,,Mushika Mao S. Tsujioka W15 Tokyo 2026-06-10 2 - 0
4,low_priority,women:api:38234,38234,Kim Eunchae,women,unmapped,3,1,2026-05-29,W15 Fukui,qualifying,hard,W15 Fukui - Quarter-finals,loser,women:api:39924,R. Matsuda,no,2 - 0,12131833,2026-05-29.json,no_candidate,1,,Kim Eunchae R. Matsuda W15 Fukui 2026-05-29 2 - 0
4,low_priority,women:api:38234,38234,Kim Eunchae,women,unmapped,3,2,2026-05-28,W15 Fukui,itf,hard,W15 Fukui - 1/8-finals,winner,women:api:62139,Y. Kim,no,2 - 0,12131454,2026-05-28.json,no_candidate,1,,Kim Eunchae Y. Kim W15 Fukui 2026-05-28 2 - 0
4,low_priority,women:api:38234,38234,Kim Eunchae,women,unmapped,3,3,2026-05-27,W15 Fukui,itf,hard,W15 Fukui - 1/16-finals,winner,women:api:68050,R. Kikawada,no,2 - 0,12131079,2026-05-27.json,no_candidate,1,,Kim Eunchae R. Kikawada W15 Fukui 2026-05-27 2 - 0
4,low_priority,women:api:38259,38259,S. Ewing,women,ambiguous,3,1,2026-06-11,"W15 Los Angeles, CA",itf,hard,"W15 Los Angeles, CA - 1/8-finals",loser,women:api:84742,M. Aytoyan,no,0 - 2,12135897,2026-06-11.json,manual_review,2,women:sackmann:215921 | Salma Ewing | score=0.975 | manual_review ; women:sackmann:260299 | Salma Ewing | score=0.975 | candidate,"S. Ewing M. Aytoyan W15 Los Angeles, CA 2026-06-11 0 - 2"
4,low_priority,women:api:38259,38259,S. Ewing,women,ambiguous,3,2,2026-06-10,"W15 Los Angeles, CA",itf,hard,"W15 Los Angeles, CA - 1/16-finals",winner,women:api:10899,L. Fairclough,no,2 - 0,12135547,2026-06-10.json,manual_review,2,women:sackmann:215921 | Salma Ewing | score=0.975 | manual_review ; women:sackmann:260299 | Salma Ewing | score=0.975 | candidate,"S. Ewing L. Fairclough W15 Los Angeles, CA 2026-06-10 2 - 0"
4,low_priority,women:api:38259,38259,S. Ewing,women,ambiguous,3,3,2026-05-26,"W35 Wichita, KS",itf,hard,"W35 Wichita, KS - 1/16-finals",loser,women:api:9238,J. Garcia,no,2 - 1,12130989,2026-05-26.json,manual_review,2,women:sackmann:215921 | Salma Ewing | score=0.975 | manual_review ; women:sackmann:260299 | Salma Ewing | score=0.975 | candidate,"S. Ewing J. Garcia W35 Wichita, KS 2026-05-26 2 - 1"
